<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.30	27.45	27.51	26.67	27.06	18173	7592800	1
2021.07.01	27.07	27.23	25.93	26.11	20440	6850400	1
2021.07.02	26.31	27.06	26.16	26.80	12833	5538800	1
2021.07.05	27.08	27.08	25.95	26.07	12037	5468100	1
2021.07.06	25.90	26.03	25.08	25.38	20233	5434200	1
2021.07.07	25.99	26.66	25.84	26.16	20496	7238300	1
2021.07.08	25.93	25.93	24.83	25.23	27044	8510400	1
2021.07.12	25.34	26.04	25.05	25.81	15368	6685100	1
2021.07.13	25.61	26.42	25.32	26.23	11826	3800000	1
2021.07.14	26.50	27.22	25.60	26.05	23276	8560100	1
2021.07.15	25.96	26.46	25.67	25.96	11049	3775700	1
2021.07.16	25.96	26.54	25.55	26.00	11353	3973700	1
2021.07.19	25.49	26.55	24.90	26.36	18910	7189800	1
2021.07.20	26.36	26.75	25.85	26.49	12812	5360800	1
2021.07.21	26.41	26.80	26.25	26.40	13439	3999000	1
2021.07.22	26.44	28.05	26.44	27.85	29737	12101700	1
2021.07.23	27.83	28.24	27.23	27.63	13245	3978900	1
2021.07.26	27.65	27.83	26.92	27.23	14756	5609200	1
2021.07.27	26.91	27.13	25.85	26.16	17792	6936100	1
2021.07.28	26.17	26.59	25.51	25.87	20221	6230800	1
2021.07.29	25.87	26.15	25.31	25.55	13515	4013400	1
2021.07.30	25.31	25.69	24.67	24.91	15877	4972000	1
2021.08.02	25.26	25.68	25.06	25.28	15537	3963300	1
2021.08.03	25.81	25.98	24.36	25.36	20210	5748400	1
2021.08.04	25.10	25.42	24.85	25.19	13669	3480200	1
2021.08.05	25.32	25.87	25.25	25.60	15399	4292800	1
2021.08.06	25.53	25.78	25.02	25.55	16968	4492500	1
2021.08.09	25.56	26.28	25.25	25.94	20807	5665700	1
2021.08.10	25.97	26.48	25.65	25.69	14724	4089400	1
2021.08.11	25.74	25.90	25.18	25.72	16737	6991200	1
2021.08.12	25.82	26.19	25.00	25.09	25264	9036400	1
2021.08.13	25.01	25.26	23.94	24.85	25648	7757800	1
2021.08.16	24.50	24.64	23.60	23.75	38225	9331800	1
2021.08.17	23.51	23.51	21.56	22.11	41181	13476700	1
